"";"date_start_balance";"date_end_balance";"booking_date";"start_balance";"end_balance";"amount";"booking_text";"tx_code"
"257";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-26912,07;"SEPA-Ueberweisungsdatei";"191"
"258";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-2246;"SEPA-Ueberweisung";"116"
"259";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-2039;"SEPA Basislastschrift";"105"
"260";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-1929;"SEPA Basislastschrift";"105"
"261";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-1911;"SEPA Basislastschrift";"105"
"262";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-400;"SEPA-Ueberweisung";"116"
"263";"23.03.16";"24.03.16";"24.03.16";664889,63;438111,52;-142;"SEPA Basislastschrift";"105"
"264";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;2249;"SEPA-Cash Management Gutsch";"166"
"265";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1830;"SEPA-Gutschrift";"166"
"266";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1300;"SEPA-Gutschrift";"166"
"267";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1295,05;"SEPA-Gutschrift";"166"
"268";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1200;"SEPA-Gutschrift";"166"
"269";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1129;"SEPA-Gutschrift";"166"
"270";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1062;"SEPA-Gutschrift";"166"
"271";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;1019;"SEPA-Gutschrift";"166"
"272";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;999;"SEPA-Gutschrift";"166"
"273";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;799,45;"SEPA-Gutschrift";"166"
"274";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;779;"SEPA-Gutschrift";"166"
"275";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;699;"SEPA-Gutschrift";"166"
"276";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;660;"SEPA-Gutschrift";"166"
"277";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;579;"SEPA-Gutschrift";"166"
"278";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;549;"SEPA-Gutschrift";"166"
"279";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;549;"SEPA-Gutschrift";"166"
"280";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;530;"SEPA-Gutschrift";"166"
"281";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;429;"SEPA-Gutschrift";"166"
"282";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;429;"SEPA-Gutschrift";"166"
"283";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;423;"SEPA-Gutschrift";"166"
"284";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;399;"SEPA-Gutschrift";"166"
"285";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;329;"SEPA-Gutschrift";"166"
"286";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;305;"SEPA-Gutschrift";"166"
"287";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;299;"SEPA-Gutschrift";"166"
"288";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;299;"SEPA-Gutschrift";"166"
"289";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;299;"SEPA-Gutschrift";"166"
"290";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;279;"SEPA-Gutschrift";"166"
"291";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;279;"SEPA-Gutschrift";"166"
"292";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;249;"SEPA-Gutschrift";"166"
"293";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;249;"SEPA-Gutschrift";"166"
"294";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;240;"SEPA-Gutschrift";"166"
"295";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;200;"SEPA-Gutschrift";"166"
"296";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;200;"SEPA-Gutschrift";"166"
"297";"23.03.16";"24.03.16";"24.03.16";1368125,78;1390435,18;174,9;"SEPA-Gutschrift";"166"
"298";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-1107;"SEPA-Ueberweisung";"116"
"299";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-791;"SEPA-Ueberweisung";"116"
"300";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-720;"SEPA-Ueberweisung";"116"
"301";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-712;"SEPA-Ueberweisung";"116"
"302";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-659,4;"SEPA-Ueberweisung";"116"
"303";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-652,9;"SEPA-Ueberweisung";"116"
"304";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-591;"SEPA-Ueberweisung";"116"
"305";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-574;"SEPA-Ueberweisung";"116"
"306";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-563;"SEPA-Ueberweisung";"116"
"307";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-474,5;"SEPA-Ueberweisung";"116"
"308";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-474;"SEPA-Ueberweisung";"116"
"309";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-390;"SEPA-Ueberweisung";"116"
"310";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-364;"SEPA-Ueberweisung";"116"
"311";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-350;"SEPA-Ueberweisung";"116"
"312";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-324;"SEPA-Ueberweisung";"116"
"313";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-318;"SEPA-Ueberweisung";"116"
"314";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-311;"SEPA-Ueberweisung";"116"
"315";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-281;"SEPA-Ueberweisung";"116"
"316";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-279;"SEPA-Ueberweisung";"116"
"317";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-242;"SEPA-Ueberweisung";"116"
"318";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-236,4;"SEPA-Ueberweisung";"116"
"319";"23.03.16";"24.03.16";"24.03.16";17087,65;6585,45;-88;"SEPA-Ueberweisung";"116"
"320";"23.03.16";"24.03.16";"24.03.16";47069;47669;600;"SEPA-Gutschrift";"166"
"321";"23.03.16";"24.03.16";"24.03.16";55605,4;59904,3;2549;"SEPA-Gutschrift";"166"
"322";"23.03.16";"24.03.16";"24.03.16";55605,4;59904,3;480;"SEPA-Gutschrift";"166"
"323";"23.03.16";"24.03.16";"24.03.16";55605,4;59904,3;400;"SEPA-Gutschrift";"166"
"324";"23.03.16";"24.03.16";"24.03.16";55605,4;59904,3;350,9;"EUELEKTR.";"063"
"325";"23.03.16";"24.03.16";"24.03.16";55605,4;59904,3;290;"SEPA-Gutschrift";"166"
"326";"23.03.16";"24.03.16";"24.03.16";55605,4;59904,3;229;"SEPA-Gutschrift";"166"
"327";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-815;"SEPA-Ueberweisung";"116"
"328";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-778;"SEPA-Ueberweisung";"116"
"329";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-750;"SEPA-Ueberweisung";"116"
"330";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-685;"SEPA-Ueberweisung";"116"
"331";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-600;"SEPA-Ueberweisung";"116"
"332";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-530;"SEPA-Ueberweisung";"116"
"333";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-500;"SEPA-Ueberweisung";"116"
"334";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-450;"SEPA-Ueberweisung";"116"
"335";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-400;"SEPA-Ueberweisung";"116"
"336";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-399,3;"SEPA-Ueberweisung";"116"
"337";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-350;"SEPA-Ueberweisung";"116"
"338";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-300;"SEPA-Ueberweisung";"116"
"339";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-280;"SEPA-Ueberweisung";"116"
"340";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-236;"SEPA-Ueberweisung";"116"
"341";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-210;"SEPA-Ueberweisung";"116"
"342";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-210;"SEPA-Ueberweisung";"116"
"343";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-190;"SEPA-Ueberweisung";"116"
"344";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-170;"SEPA-Ueberweisung";"116"
"345";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-150;"SEPA-Ueberweisung";"116"
"346";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-140;"SEPA-Ueberweisung";"116"
"347";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-110;"SEPA-Ueberweisung";"116"
"348";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-107,44;"SEPA-Ueberweisung";"116"
"349";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-100;"SEPA-Ueberweisung";"116"
"350";"23.03.16";"24.03.16";"24.03.16";48605,81;40045,07;-100;"SEPA-Ueberweisung";"116"
"351";"23.03.16";"29.03.16";"29.03.16";20331,46;25378,46;4002;"GUTSCHRIFT";"051"
"352";"23.03.16";"29.03.16";"29.03.16";20331,46;25378,46;680;"SEPA-Gutschrift";"166"
"353";"23.03.16";"29.03.16";"29.03.16";20331,46;25378,46;205;"SEPA-Gutschrift";"166"
"354";"23.03.16";"29.03.16";"29.03.16";20331,46;25378,46;160;"SEPA-Gutschrift";"166"
"355";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-2403,95;"AUSSENH.";"201"
"356";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-1353,95;"AUSSENH.";"201"
"357";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-1203,95;"AUSSENH.";"201"
"358";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-743,95;"AUSSENH.";"201"
"359";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-707,55;"AUSSENH.";"201"
"360";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-553,95;"AUSSENH.";"201"
"361";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-553,95;"AUSSENH.";"201"
"362";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-503,95;"AUSSENH.";"201"
"363";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-453,95;"AUSSENH.";"201"
"364";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-363,95;"AUSSENH.";"201"
"365";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-353,95;"AUSSENH.";"201"
"366";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-328,95;"AUSSENH.";"201"
"367";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-303,95;"AUSSENH.";"201"
"368";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-298,95;"AUSSENH.";"201"
"369";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-283,95;"AUSSENH.";"201"
"370";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-268,95;"AUSSENH.";"201"
"371";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-232,95;"AUSSENH.";"201"
"372";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-232,95;"AUSSENH.";"201"
"373";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-228,95;"AUSSENH.";"201"
"374";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-228,95;"AUSSENH.";"201"
"375";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-227,95;"AUSSENH.";"201"
"376";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-213,95;"AUSSENH.";"201"
"377";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-203,95;"AUSSENH.";"201"
"378";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-203,95;"AUSSENH.";"201"
"379";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-194,95;"AUSSENH.";"201"
"380";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-193,95;"AUSSENH.";"201"
"381";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-188,95;"AUSSENH.";"201"
"382";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-188,95;"AUSSENH.";"201"
"383";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-183,95;"AUSSENH.";"201"
"384";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-183,95;"AUSSENH.";"201"
"385";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-183,95;"AUSSENH.";"201"
"386";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-183,95;"AUSSENH.";"201"
"387";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-163,95;"AUSSENH.";"201"
"388";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-159,95;"AUSSENH.";"201"
"389";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-143,95;"AUSSENH.";"201"
"390";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-123,95;"AUSSENH.";"201"
"391";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-103,95;"AUSSENH.";"201"
"392";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-103,95;"AUSSENH.";"201"
"393";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-96,95;"AUSSENH.";"201"
"394";"23.03.16";"24.03.16";"24.03.16";14754,2;-132,82;-32,37;"AUSSENH.";"201"
"395";"24.03.16";"29.03.16";"29.03.16";438111,52;431000,08;-7111,44;"SEPA Basislastschrift";"105"
"396";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;2235,02;"SEPA-Gutschrift";"166"
"397";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;2150;"SEPA-Gutschrift";"166"
"398";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;2034;"SEPA-Gutschrift";"166"
"399";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;1499;"SEPA-Gutschrift";"166"
"400";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;1299,5;"SEPA-Gutschrift";"166"
"401";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;859;"SEPA-Gutschrift";"166"
"402";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;849,35;"SEPA-Gutschrift";"166"
"403";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;849,29;"SEPA-Gutschrift";"166"
"404";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;829;"SEPA-Gutschrift";"166"
"405";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;800;"SEPA-Gutschrift";"166"
"406";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;783;"SEPA-Gutschrift";"166"
"407";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;759;"SEPA-Gutschrift";"166"
"408";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;673;"SEPA-Gutschrift";"166"
"409";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;649;"SEPA-Gutschrift";"166"
"410";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;629;"SEPA-Gutschrift";"166"
"411";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;566;"SEPA-Gutschrift";"166"
"412";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;529;"SEPA-Gutschrift";"166"
"413";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;479;"SEPA-Gutschrift";"166"
"414";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;479;"SEPA-Gutschrift";"166"
"415";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;479;"SEPA-Gutschrift";"166"
"416";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;449;"SEPA-Gutschrift";"166"
"417";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;449;"SEPA-Gutschrift";"166"
"418";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;429;"SEPA-Gutschrift";"166"
"419";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;404,1;"SEPA-Gutschrift";"166"
"420";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;399;"SEPA-Gutschrift";"166"
"421";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;399;"SEPA-Gutschrift";"166"
"422";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;390;"SEPA-Gutschrift";"166"
"423";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;360;"SEPA-Gutschrift";"166"
"424";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;349;"SEPA-Gutschrift";"166"
"425";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;330;"SEPA-Gutschrift";"166"
"426";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;329;"SEPA-Gutschrift";"166"
"427";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;329;"SEPA-Gutschrift";"166"
"428";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;299;"SEPA-Gutschrift";"166"
"429";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;279;"SEPA-Gutschrift";"166"
"430";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;249;"SEPA-Gutschrift";"166"
"431";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;249;"SEPA-Gutschrift";"166"
"432";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;249;"SEPA-Gutschrift";"166"
"433";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;239;"SEPA-Gutschrift";"166"
"434";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;229;"SEPA-Gutschrift";"166"
"435";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;199;"SEPA-Gutschrift";"166"
"436";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;189;"SEPA-Gutschrift";"166"
"437";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;179;"SEPA-Gutschrift";"166"
"438";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;174,9;"SEPA-Gutschrift";"166"
"439";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;174,9;"SEPA-Gutschrift";"166"
"440";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;150;"SEPA-Gutschrift";"166"
"441";"24.03.16";"29.03.16";"29.03.16";1390435,18;1417401,74;61,5;"SEPA-Gutschrift";"166"
"442";"24.03.16";"31.03.16";"31.03.16";6585,45;52081,4;50000;"SEPA-Gutschrift";"166"
"443";"24.03.16";"31.03.16";"31.03.16";6585,45;52081,4;-4469;"SEPA-Ueberweisungsdatei";"191"
"444";"24.03.16";"31.03.16";"31.03.16";6585,45;52081,4;-35,05;"GEBUEHREN";"808"
"445";"24.03.16";"29.03.16";"29.03.16";47669;50175,15;1209,15;"SEPA-Gutschrift";"166"
"446";"24.03.16";"29.03.16";"29.03.16";47669;50175,15;499;"SEPA-Gutschrift";"166"
"447";"24.03.16";"29.03.16";"29.03.16";47669;50175,15;449;"SEPA-Gutschrift";"166"
"448";"24.03.16";"29.03.16";"29.03.16";47669;50175,15;349;"SEPA-Gutschrift";"166"
"449";"24.03.16";"31.03.16";"31.03.16";26323,39;19838,34;-6460;"SEPA-Ueberweisungsdatei";"191"
"450";"24.03.16";"31.03.16";"31.03.16";26323,39;19838,34;-25,05;"GEBUEHREN";"808"
"451";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;1320;"SEPA-Gutschrift";"166"
"452";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;1100;"SEPA-Gutschrift";"166"
"453";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;629;"SEPA-Gutschrift";"166"
"454";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;450;"SEPA-Gutschrift";"166"
"455";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;355;"SEPA-Gutschrift";"166"
"456";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;320;"SEPA-Gutschrift";"166"
"457";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;250;"SEPA-Gutschrift";"166"
"458";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;250;"SEPA-Gutschrift";"166"
"459";"24.03.16";"29.03.16";"29.03.16";59904,3;64798,3;220;"SEPA-Gutschrift";"166"
"460";"24.03.16";"30.03.16";"30.03.16";40045,07;38545,07;-1500;"SEPA-Ueberweisung";"116"
"461";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;39135;"EUELEKTR.";"063"
"462";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;2295,08;"AUSSENH.";"202"
"463";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-1003,92;"AUSSENH.";"201"
"464";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-803,92;"AUSSENH.";"201"
"465";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-743,92;"AUSSENH.";"201"
"466";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-653,92;"AUSSENH.";"201"
"467";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-583,92;"AUSSENH.";"201"
"468";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-553,92;"AUSSENH.";"201"
"469";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-548,92;"AUSSENH.";"201"
"470";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-534,92;"AUSSENH.";"201"
"471";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-423,92;"AUSSENH.";"201"
"472";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-403,92;"AUSSENH.";"201"
"473";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-353,92;"AUSSENH.";"201"
"474";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-353,92;"AUSSENH.";"201"
"475";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-353,92;"AUSSENH.";"201"
"476";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-353,92;"AUSSENH.";"201"
"477";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-328,92;"AUSSENH.";"201"
"478";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-303,92;"AUSSENH.";"201"
"479";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-300,92;"AUSSENH.";"201"
"480";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-273,92;"AUSSENH.";"201"
"481";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-263,92;"AUSSENH.";"201"
"482";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-258,92;"AUSSENH.";"201"
"483";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-235,92;"AUSSENH.";"201"
"484";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-233,92;"AUSSENH.";"201"
"485";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-223,92;"AUSSENH.";"201"
"486";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-218,89;"AUSSENH.";"201"
"487";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-216,92;"AUSSENH.";"201"
"488";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-213,92;"AUSSENH.";"201"
"489";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-213,92;"AUSSENH.";"201"
"490";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-213,92;"AUSSENH.";"201"
"491";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-210,92;"AUSSENH.";"201"
"492";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-188,92;"AUSSENH.";"201"
"493";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-183,92;"AUSSENH.";"201"
"494";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-158,92;"AUSSENH.";"201"
"495";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-153,92;"AUSSENH.";"201"
"496";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-153,92;"AUSSENH.";"201"
"497";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-148,92;"AUSSENH.";"201"
"498";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-143,92;"AUSSENH.";"201"
"499";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-143,92;"AUSSENH.";"201"
"500";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-143,92;"AUSSENH.";"201"
"501";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-123,92;"AUSSENH.";"201"
"502";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-123,92;"AUSSENH.";"201"
"503";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-123,92;"AUSSENH.";"201"
"504";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-118,92;"AUSSENH.";"201"
"505";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-113,92;"AUSSENH.";"201"
"506";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-113,92;"AUSSENH.";"201"
"507";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-113,92;"AUSSENH.";"201"
"508";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-108,92;"AUSSENH.";"201"
"509";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-98,92;"AUSSENH.";"201"
"510";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-93,92;"AUSSENH.";"201"
"511";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-83,92;"AUSSENH.";"201"
"512";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-83,92;"AUSSENH.";"201"
"513";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-77,35;"AUSSENH.";"201"
"514";"24.03.16";"29.03.16";"29.03.16";-132,82;27061,59;-52,35;"AUSSENH.";"201"
